X,1.7914486443405790e+03,Y,6.2315205246484875e+03,Z,1.5228492855443867e+03,Rx,-2.0245314185688579e+00,Ry,-9.3153310923407687e-02,Rz,-1.7760517294272705e+02,Time(sec),4.167000
X,1.7925904650135049e+03,Y,6.2318375045727798e+03,Z,1.5228584158711594e+03,Rx,-2.0277302389381004e+00,Ry,-9.3993231543805275e-02,Rz,-1.7734595882372193e+02,Time(sec),4.200000
X,1.7938993839623665e+03,Y,6.2323327714668521e+03,Z,1.5229173684172956e+03,Rx,-2.0048443946343615e+00,Ry,-8.9284781559011608e-02,Rz,-1.7703809646338411e+02,Time(sec),4.233000
X,1.7953922825490529e+03,Y,6.2328028719753347e+03,Z,1.5229611313553780e+03,Rx,-1.9921792829770613e+00,Ry,-8.8485798521317591e-02,Rz,-1.7668789209403553e+02,Time(sec),4.267000
X,1.7969805855974892e+03,Y,6.2331307396183774e+03,Z,1.5229087622103539e+03,Rx,-2.0268485776230976e+00,Ry,-9.6013844408927643e-02,Rz,-1.7632028737514182e+02,Time(sec),4.300000
X,1.7986117543587434e+03,Y,6.2336073258562255e+03,Z,1.5228586672303129e+03,Rx,-2.0590804348587941e+00,Ry,-1.0633247086761015e-01,Rz,-1.7593181725392580e+02,Time(sec),4.333000
X,1.8001593583480385e+03,Y,6.2344843113613852e+03,Z,1.5228792759209507e+03,Rx,-2.0478969592639591e+00,Ry,-1.0915647391323695e-01,Rz,-1.7556254139494817e+02,Time(sec),4.367000
X,1.8015522641638559e+03,Y,6.2355989498691251e+03,Z,1.5229466618959536e+03,Rx,-2.0124982770518529e+00,Ry,-1.0163262250372015e-01,Rz,-1.7519620736044797e+02,Time(sec),4.400000
X,1.8029660202722241e+03,Y,6.2366996057445867e+03,Z,1.5229871266275302e+03,Rx,-1.9940055791416988e+00,Ry,-9.7726918839615179e-02,Rz,-1.7481838623841455e+02,Time(sec),4.433000
X,1.8044704910399275e+03,Y,6.2376964442460239e+03,Z,1.5229594252203472e+03,Rx,-2.0082919273398825e+00,Ry,-1.0427210591652374e-01,Rz,-1.7443627339322518e+02,Time(sec),4.467000
X,1.8059795999393868e+03,Y,6.2386985822538409e+03,Z,1.5229087135309383e+03,Rx,-2.0347549017591140e+00,Ry,-1.0549447589334265e-01,Rz,-1.7403984232929707e+02,Time(sec),4.500000
X,1.8076088453082948e+03,Y,6.2399560781517257e+03,Z,1.5229098468336715e+03,Rx,-2.0313685862492212e+00,Ry,-1.1245123812610053e-01,Rz,-1.7361515864340430e+02,Time(sec),4.533000
X,1.8091942071240501e+03,Y,6.2413938276392155e+03,Z,1.5229668492497292e+03,Rx,-2.0007715668642638e+00,Ry,-1.0408762742417499e-01,Rz,-1.7316808467613379e+02,Time(sec),4.567000
X,1.8109421094556994e+03,Y,6.2428117760544928e+03,Z,1.5229989356174690e+03,Rx,-1.9869667809255138e+00,Ry,-1.0583935284345265e-01,Rz,-1.7270030857291110e+02,Time(sec),4.600000
X,1.8127581227891828e+03,Y,6.2440893330268063e+03,Z,1.5229825854518613e+03,Rx,-1.9989478871443855e+00,Ry,-1.0673476754496153e-01,Rz,-1.7221879485765510e+02,Time(sec),4.633000
X,1.8147141837761274e+03,Y,6.2453431767796910e+03,Z,1.5229432116620694e+03,Rx,-2.0196259381999115e+00,Ry,-1.1307795614528210e-01,Rz,-1.7172388221865975e+02,Time(sec),4.667000
X,1.8166666156512749e+03,Y,6.2466880355198891e+03,Z,1.5229283790233055e+03,Rx,-2.0273507216077102e+00,Ry,-1.1285242937817198e-01,Rz,-1.7121983298082560e+02,Time(sec),4.700000
X,1.8186777617402438e+03,Y,6.2482095310897721e+03,Z,1.5229635467678754e+03,Rx,-2.0081758019604261e+00,Ry,-1.1544773419028900e-01,Rz,-1.7070656869276982e+02,Time(sec),4.733000
X,1.8206195898051878e+03,Y,6.2497029610529589e+03,Z,1.5229885576262898e+03,Rx,-1.9957886682431931e+00,Ry,-1.1057613116518110e-01,Rz,-1.7019587509898568e+02,Time(sec),4.767000
X,1.8226404064784476e+03,Y,6.2511350196810636e+03,Z,1.5229854871622740e+03,Rx,-2.0012550554761774e+00,Ry,-1.1245069559058871e-01,Rz,-1.6969566226848383e+02,Time(sec),4.800000
X,1.8246595025659622e+03,Y,6.2525244281606610e+03,Z,1.5229568853872834e+03,Rx,-2.0169370734532568e+00,Ry,-1.1646480183358397e-01,Rz,-1.6921106712291842e+02,Time(sec),4.833000
X,1.8266162889341776e+03,Y,6.2539873235965151e+03,Z,1.5229481066924379e+03,Rx,-2.0234530355498208e+00,Ry,-1.1768957935373486e-01,Rz,-1.6873915385170119e+02,Time(sec),4.867000
X,1.8285075797064205e+03,Y,6.2555981808673305e+03,Z,1.5229734819593475e+03,Rx,-2.0115963954758591e+00,Ry,-1.1912571909581356e-01,Rz,-1.6828242930434058e+02,Time(sec),4.900000
X,1.8302984458616581e+03,Y,6.2572512820368520e+03,Z,1.5229886327327290e+03,Rx,-1.9977800000160439e+00,Ry,-1.1670997117627838e-01,Rz,-1.6783587011763450e+02,Time(sec),4.933000
X,1.8321210990959021e+03,Y,6.2588936590405719e+03,Z,1.5229901672898868e+03,Rx,-1.9950502414922773e+00,Ry,-1.1950188104312305e-01,Rz,-1.6739946498695443e+02,Time(sec),4.967000
X,1.8339205719497556e+03,Y,6.2605145668526966e+03,Z,1.5229739826930656e+03,Rx,-2.0036154739557710e+00,Ry,-1.2710046558497978e-01,Rz,-1.6697723711216238e+02,Time(sec),5.000000
X,1.8355674496715758e+03,Y,6.2621935695534585e+03,Z,1.5229623362227187e+03,Rx,-2.0052155846328303e+00,Ry,-1.2676922915557251e-01,Rz,-1.6656798510952299e+02,Time(sec),5.033000
X,1.8371410587530029e+03,Y,6.2640355990469534e+03,Z,1.5229929282660812e+03,Rx,-1.9848241017157302e+00,Ry,-1.3007871200859458e-01,Rz,-1.6618390815452463e+02,Time(sec),5.067000
X,1.8385191192205507e+03,Y,6.2658495418786688e+03,Z,1.5230310438642759e+03,Rx,-1.9630869922558285e+00,Ry,-1.2362988149592727e-01,Rz,-1.6583296921014517e+02,Time(sec),5.100000
X,1.8398804016734955e+03,Y,6.2675632651361757e+03,Z,1.5230542282814911e+03,Rx,-1.9517161200226743e+00,Ry,-1.2065298130230730e-01,Rz,-1.6550919052618710e+02,Time(sec),5.133000
